Transaction,Item,date_time,period_day,weekday_weekend
ea9fd67b-cda5-41f7-852a-cd91aba64f1e,{'Tea'},1481022120,afternoon,weekday
823f1ddf-3483-4f92-898b-9e60f5c09297,{'Bread'},1481022420,afternoon,weekday
8e0a7f7f-05e3-4bf0-8230-9f318c324a67,{'Tea'},1481022660,afternoon,weekday
a665959a-9bd6-4b07-bc0e-544ccf9704ca,"{'Coffee', 'Farm House', 'Bread'}",1481023440,afternoon,weekday
562cc4ce-88cf-4e1b-b775-4390013fc267,{'Bread'},1481024100,afternoon,weekday
e628d95e-cd94-4602-aafa-c678cd7c0919,{'Bread'},1481024340,afternoon,weekday
78472816-5062-4532-84ac-a2d4b5b37b76,"{'Cookies', 'Bread'}",1481024640,afternoon,weekday
72e89d9e-3e36-4dce-91f4-c011fe5f6d01,"{'Bread', 'Coffee'}",1481024820,afternoon,weekday
2680f14a-4907-493a-a6b7-ccfc1717e1f2,"{'Cookies', 'Coffee'}",1481025000,afternoon,weekday
9d7752c0-0037-47d0-9fac-7c3caa2bd22d,{'Farm House'},1481025720,afternoon,weekday
d6615c35-6f04-4eb8-aac3-c1857b402fb0,{'Bread'},1481026320,afternoon,weekday
3ddc920c-335f-4c6a-972c-c0f144a956c3,{'Coffee'},1481026440,afternoon,weekday
7a064967-af96-4c9c-b889-cdcd1b8e20e6,"{'Muffin', 'Tea', 'Sandwich', 'Coffee'}",1481026560,afternoon,weekday
68ee3426-9c13-4480-ac8e-b9d8af163af5,"{'Cake', 'Bread', 'Coffee'}",1481026920,afternoon,weekday
edadd29e-df7c-49dd-b348-0c1af31e406e,{'Bread'},1481027760,afternoon,weekday
1a929415-3530-462a-b2a6-ff111884cb75,"{'Tea', 'Coffee'}",1481029320,afternoon,weekday
dfdcb119-3fe3-4eee-98ae-d46df7f67e12,{'Coffee'},1481029800,afternoon,weekday
380adc1b-b447-400f-ad9a-e9fce10a3c31,"{'Sandwich', 'Alfajores', 'Tea'}",1481030940,afternoon,weekday
572ee35a-b870-4ffd-a249-4cbe2c275ecc,"{'Sandwich', 'Cake', 'Alfajores', 'Mineral water', 'Coffee'}",1481033340,afternoon,weekday
07524145-6889-4183-a598-65de3dff6d7c,"{'Bread', 'Coffee'}",1481034600,afternoon,weekday
41db7870-b522-439b-90b2-72e2cead94ce,"{'Tea', 'Cake'}",1481035440,afternoon,weekday
c46576a3-3c61-4090-a805-d294f53f3729,{'Bread'},1481035740,afternoon,weekday
2bae04cc-35b7-435c-8ef1-3c87e186dcd3,{'Cookies'},1481035980,afternoon,weekday
27a42187-5c66-4246-95a8-b704c93bbddf,"{'Juice', 'Coffee'}",1481036460,afternoon,weekday
350f02e7-916d-4d02-af65-94acb99cd314,"{'Muffin', 'Juice', 'Mineral water', 'Coffee'}",1481037720,afternoon,weekday
a4094b87-ce86-4af1-bde4-7bb79a98225d,{'Bread'},1481037840,afternoon,weekday
e3ca97bb-727d-4ee5-8809-38f7b474c0ca,{'Bread'},1481096280,morning,weekday
7c43b7b2-4ac0-4052-8194-2605afc5f461,{'Bread'},1481097720,morning,weekday
8474f6f6-7e72-421f-8817-3b3e185ae434,"{'Toast', 'Juice', 'Hot chocolate', 'Bread'}",1481098500,morning,weekday
4d066335-3b80-4c3d-8f55-86f05c4b7a8d,"{'Cake', 'Bread', 'Coffee'}",1481098860,morning,weekday
32c4bd14-981f-4c6e-aca5-46a3becba6b8,"{'Toast', 'Tea', 'Coffee'}",1481099220,morning,weekday
2cb5625d-917b-47d3-8819-59f0b48c5ffa,"{'Tea', 'Cookies', 'Toast'}",1481099340,morning,weekday
6618b24e-7191-4488-bfb3-0b6a07ca4800,{'Farm House'},1481101860,morning,weekday
be619ab5-e967-4ba8-bf64-cf0ecd5e51f9,"{'Cake', 'Bread'}",1481102880,morning,weekday
24e66324-5dcd-4a18-98a2-b83a1eac469e,{'Bread'},1481104680,morning,weekday
18a7357f-25e0-4b9a-8a7d-d5917b4c4f47,"{'Alfajores', 'Coffee', 'Bread', 'Tea'}",1481104980,morning,weekday
1ac86c66-5a9b-45a4-a925-09adf050dac0,"{'Juice', 'Tea', 'Coffee'}",1481105580,morning,weekday
42e3e284-c1be-4be4-ac50-436757f07515,"{'Medialuna', 'Coffee'}",1481106480,morning,weekday
7233c836-c031-42f8-adc0-a947e089a501,"{'Medialuna', 'Coffee', 'Bread'}",1481107320,morning,weekday
d1d79f46-7cfd-4af8-be61-d2c2e3b3acf5,"{'Tea', 'Cake'}",1481108580,afternoon,weekday
66225265-d6a3-401e-a5ac-63bb07a3bfa0,"{'Coffee', 'Farm House', 'Bread'}",1481108880,afternoon,weekday
53853348-1d12-4d30-8958-c4b6d101191d,{'Bread'},1481109180,afternoon,weekday
0cb89624-80b7-4b2c-ad5d-a210051306ef,"{'Crepes', 'Farm House'}",1481109660,afternoon,weekday
efaac5d6-8c6b-4798-a902-93ec7abef9bd,{'Bread'},1481110140,afternoon,weekday
7355b6e2-e361-4233-a776-bd60e16945ac,{'Hot chocolate'},1481110500,afternoon,weekday
28373db9-6e6f-4eb1-8d8c-f40dabaf6f1b,"{'Sandwich', 'Hot chocolate', 'Coffee'}",1481111220,afternoon,weekday
e88bc0e2-657c-42c7-8100-714423f9760b,"{'Sandwich', 'Truffles', 'Coffee'}",1481111820,afternoon,weekday
c758089a-d717-49e2-8380-7345221f86bf,{'Jam'},1481111940,afternoon,weekday
7399d25d-6e69-4b2b-881a-3ee50ec1af1c,{'Bread'},1481112480,afternoon,weekday
53745671-b733-4759-8a3f-e66707b1f0ad,{'Bread'},1481113380,afternoon,weekday
34c950f9-e309-4e22-831e-7a470583fddb,"{'Sandwich', 'Mineral water', 'Coffee'}",1481114100,afternoon,weekday
46e1f6d6-7855-4f43-826d-05770c4b28ad,{'Bread'},1481114880,afternoon,weekday
ed593675-d4e0-4725-ab94-67ce4c05e6ec,"{'Cookies', 'Coke'}",1481115660,afternoon,weekday
1945fc1e-2719-45aa-ab68-ef919bebb71d,{'Bread'},1481116980,afternoon,weekday
958d4fb5-f501-43b4-bb2a-c89debd1c79a,"{'Sandwich', 'Coffee'}",1481117460,afternoon,weekday
ea10f09f-09a0-4b99-8260-d1b1e3dc7575,"{'Coffee', 'Bread'}",1481118300,afternoon,weekday
b789c465-1601-4aeb-a2d5-584ec7a0135d,"{'Tea', 'Coffee'}",1481118420,afternoon,weekday
3156b27e-c8bd-4598-b085-d5b34e3f3127,"{'Tea', 'Coffee'}",1481120160,afternoon,weekday
76616f71-f7bc-43d8-a42c-4ac6d8197818,{'Hot chocolate'},1481122800,afternoon,weekday
a7677750-8652-48c8-9ed4-529640703e77,"{'Alfajores', 'Coffee'}",1481124300,afternoon,weekday
61fa6b70-07d4-4a21-9891-9bdce95d8f79,"{'Cake', 'Jam', 'Fudge', 'Coffee'}",1481126640,evening,weekday
1d1de8cb-79a7-4a49-8511-2a4941c9f820,{'Cake'},1481181960,morning,weekday
f027ab24-3833-4de6-abcc-cb392fba8609,"{'Bread', 'Coffee'}",1481183160,morning,weekday
aa5d35bc-7419-4175-8668-6af763505cbc,"{'Pastry', 'Coffee'}",1481184240,morning,weekday
15b4703a-d6bc-4513-9fc0-5bcdef563f10,"{'Pastry', 'Coffee'}",1481184840,morning,weekday
2dfd5641-e98d-4742-9db5-0ae23f6d384a,"{'Bread', 'Truffles'}",1481185080,morning,weekday
6de4d1e4-88fe-4ec9-b0dc-1eb1e6fcd3f3,{'Coffee'},1481185560,morning,weekday
e8366489-b067-471b-ad2b-d624233e306f,{'Coffee'},1481185680,morning,weekday
edd7240a-67f6-492d-8332-e5bc12aaf7da,"{'Vegan mincepie', 'Mineral water', 'Coffee', 'Medialuna', 'Bread', 'Toast'}",1481185980,morning,weekday
815eba79-8864-4539-aa54-fcef6f89763b,"{'Cake', 'Coffee'}",1481186640,morning,weekday
06a2c760-5b21-4207-83b8-81d56c884450,"{'Pastry', 'Coffee'}",1481188140,morning,weekday
98f28a4d-f6bf-4865-996b-b139a0ab6d13,{'Coffee'},1481188560,morning,weekday
b9987733-9c67-45e5-b90a-c17fcdb533ab,{'Coffee'},1481190000,morning,weekday
b3093ccf-f39e-499c-8f29-7f70aca05c1a,"{'Cookies', 'Cake', 'Bread'}",1481190780,morning,weekday
037dc0b7-29a2-41ff-b6c9-f3432d152a04,"{'Tea', 'Cake', 'Bread', 'Coffee'}",1481190900,morning,weekday
a324bd92-7e45-4ab9-91a6-f30bfc0a63f6,"{'Juice', 'Bread', 'Pastry', 'Toast'}",1481191440,morning,weekday
b2e01f38-e839-418f-b0d9-dd64a072fbb9,"{'Truffles', 'Coffee'}",1481192820,morning,weekday
9aff2e86-6cb3-414a-8ad8-5982361a5791,"{'Tea', 'Bread'}",1481193360,morning,weekday
6dd56349-4477-4faf-a045-9d896ed3b7ba,{'Farm House'},1481193540,morning,weekday
13ff341a-3b94-4944-9164-98a0dea00897,"{'Cake', 'Coffee'}",1481194260,morning,weekday
894e7a80-5272-453c-b5ea-f16354797c92,"{'Sandwich', 'Coffee'}",1481194380,morning,weekday
a9786bf4-fcb3-4757-bd7a-089bed5f5cb4,{'Tea'},1481195940,afternoon,weekday
17e912a1-57ff-4c44-8a04-6e3dc374d7e9,"{'Hearty & Seasonal', 'Tea'}",1481197500,afternoon,weekday
b81294dd-35b1-47c3-ba50-d17ee1d1949e,{'Coffee'},1481198640,afternoon,weekday
1e442737-599f-4b95-b6a1-9b53e8e88ece,"{'Tea', 'Cake', 'Farm House'}",1481200920,afternoon,weekday
fd2876c8-13ba-41f1-a6e2-55513b79608a,{'Coffee'},1481201580,afternoon,weekday
956a20d1-9fcd-4170-a85a-e2b099bb524f,{'Coffee'},1481203200,afternoon,weekday
397e47d3-6491-4a79-ac90-203bf72b4ca2,{'Bread'},1481204040,afternoon,weekday
4fc796a2-32a0-4a15-ab2f-27f610eab844,"{'Cake', 'Coffee'}",1481206260,afternoon,weekday
3d570b97-9f5d-4ba1-9984-aa30a850448b,{'Cake'},1481206620,afternoon,weekday
dbb70d9c-f684-437b-b60a-f7f43a715e66,"{'Brownie', 'Medialuna', 'Alfajores', 'Bread'}",1481208060,afternoon,weekday
fb0179de-7485-42f6-80fc-32066d84d3a3,{'Bread'},1481212440,afternoon,weekday
dd703659-e114-4881-9b4e-6fab787112c4,"{'Jam', 'Bread'}",1481270580,morning,weekday
3d966626-fff3-482b-9fe6-2006d944f729,"{'Tea', 'Sandwich'}",1481270700,morning,weekday
8f367b40-40c8-457b-a4bb-cdd0850b3da4,"{'Juice', 'Medialuna', 'Coke', 'Coffee'}",1481271180,morning,weekday
aaee8f67-f7ef-4dd4-b860-46cc62c52b9c,"{'Coffee', 'Bread', 'Toast'}",1481271300,morning,weekday
9069d43a-c48b-4f82-a1f8-5460c3d89e75,"{'Toast', 'Coffee', 'Bread'}",1481271420,morning,weekday
f0e7e2c4-d0a3-4a52-a535-7ca197147265,"{'Medialuna', 'Coffee', 'Bread'}",1481271540,morning,weekday
ae03569b-ce74-4f7c-97fd-54264bf0351f,"{'Toast', 'Bread', 'Coffee'}",1481272260,morning,weekday
5d9b1a9e-6c16-4ff1-9e5d-3a1103692533,{'Bread'},1481272920,morning,weekday
bca6390f-a0dd-49e6-a98d-f11f34c3faac,"{'Cake', 'Medialuna', 'Coffee'}",1481273880,morning,weekday
7315cca8-d5a2-4ec0-8e36-441e71f0226c,{'Tea'},1481274660,morning,weekday
da456073-2f8d-4a7c-8827-2f5394d9bcae,"{'Tea', 'Medialuna', 'Bread', 'Coffee'}",1481275080,morning,weekday
caeebc1e-0059-4450-af5f-cae7d3ea4b6b,"{'Coffee', 'Bread'}",1481275200,morning,weekday
c7239ea3-81d2-4d8a-ada9-053a55867d34,{'Bread'},1481276160,morning,weekday
5cef030b-0911-4eb9-90b5-396301199d3c,"{'Brownie', 'Bread'}",1481276400,morning,weekday
782ac21e-215a-47db-b30c-ef1ed55b7caa,{'Coffee'},1481276580,morning,weekday
fb6e8dcf-9051-4e1f-892f-5ae0dd8a37d7,"{'The Nomad', 'Tea'}",1481276700,morning,weekday
21dae2de-2ed9-4431-b152-f051ccbac03e,{'Fudge'},1481277360,morning,weekday
0513e01b-1100-46f2-ac7d-4475624052ee,"{'Alfajores', 'Bread', 'Coffee'}",1481277540,morning,weekday
37a8be36-696d-44cf-8193-907d3523c2b7,"{'Brownie', 'Alfajores', 'Coffee'}",1481277780,morning,weekday
00b5d2d8-653f-478e-a1d0-9752272b8969,{'Bread'},1481278020,morning,weekday
4684e81f-1c99-434f-93b4-cbd3b9727824,"{'Jam', 'Fudge'}",1481278500,morning,weekday
7d09eda5-b007-4d2c-bb65-18da5b9b2752,{'Tea'},1481278680,morning,weekday
3b9081be-f61f-4a63-8893-4c6bbca0b3b6,{'Coffee'},1481279040,morning,weekday
b5fca6a5-8e1f-49a3-96f6-325a61b0e1af,{'Coffee'},1481279520,morning,weekday
c22762cc-4d32-4a28-9e96-066bc980400f,{'Bread'},1481280360,morning,weekday
89d72fa2-7ef5-47a3-8e76-2317b44458ed,{'Coffee'},1481280480,morning,weekday
66ff694a-74e3-46f8-b1cb-43cb08b9e326,"{'Cake', 'Medialuna', 'Coffee'}",1481281620,afternoon,weekday
faa7d369-d0b3-4307-aabc-bdf3322f40b9,"{'Cake', 'Coffee'}",1481281800,afternoon,weekday
c9943cf3-52b2-48f2-af14-44f1ebc557fe,{'Coffee'},1481282160,afternoon,weekday
984535b3-2deb-4fb7-8daf-da87c6e62474,"{'Fudge', 'Bread', 'The Nomad', 'Tea', 'Brownie'}",1481283000,afternoon,weekday
a4360cf5-62b1-4cde-943f-10ae5e3584c8,"{'Tea', 'Scone'}",1481283900,afternoon,weekday
b29fe0f8-1747-409e-a442-4b21c74b6ef4,{'Bread'},1481284320,afternoon,weekday
3ac42fc2-052b-4375-9773-6fa03f81b90f,"{'Sandwich', 'Juice', 'Mineral water', 'Coffee', 'Bread'}",1481284560,afternoon,weekday
cca5881d-a8b9-4d5a-b105-33e31d5a5fd5,"{'Scandinavian', 'Bread'}",1481284800,afternoon,weekday
f0219be9-24ae-49c1-822e-3ee3cadfbcb6,"{'Sandwich', 'Brownie', 'Coffee'}",1481287380,afternoon,weekday
469126fc-21ba-47e7-babf-928ed8c088f3,"{'Hearty & Seasonal', 'Brownie', 'Bread'}",1481287680,afternoon,weekday
a78c09ce-01a7-4f86-81aa-19bd4d374c34,"{'Hearty & Seasonal', 'Tea'}",1481287800,afternoon,weekday
29dcbc57-e0ea-494c-89cd-c244b90a2932,"{'Brownie', 'Coffee'}",1481287920,afternoon,weekday
f0905b3d-1b56-4399-ae15-24746d994379,"{'Farm House', 'Coffee'}",1481289540,afternoon,weekday
b4655214-a4c8-4bc7-b889-ad76030a2634,"{'Scone', 'Coffee'}",1481290560,afternoon,weekday
41adf4e1-412a-459a-99db-dc5385a155f7,"{'Crepes', 'Alfajores', 'Scone'}",1481291340,afternoon,weekday
e80d1015-bc96-47ab-a724-3fd940a20f74,{'Scandinavian'},1481292240,afternoon,weekday
63786585-b262-4e48-b896-e782b2ea8893,"{'Cake', 'Bread'}",1481293560,afternoon,weekday
45008bc4-67da-471e-a734-6396c814eef9,{'Bread'},1481294280,afternoon,weekday
575aa639-4f6f-465e-8dda-8956b65d4b51,"{'Tea', 'Bread'}",1481294580,afternoon,weekday
3217a25e-f4b3-489c-aa76-6c47c4539a48,"{'Brownie', 'Mineral water'}",1481295240,afternoon,weekday
00193a8a-0e54-4f0d-bcba-60b8091fe9f1,{'Farm House'},1481295540,afternoon,weekday
a18add44-f24f-4796-8655-04202413fd6c,{'Coffee'},1481295780,afternoon,weekday
0142cffd-777a-4cfe-b7ea-50c81d2632dd,"{'Sandwich', 'Coffee', 'Scone', 'Bread'}",1481296560,afternoon,weekday
d3205d49-a9c3-42e6-a43f-c2008547fe8d,"{'Sandwich', 'Alfajores', 'Coffee', 'Tea', 'Hot chocolate'}",1481296680,afternoon,weekday
b96582f7-1d21-45c1-8dc2-9944f8298598,"{'Juice', 'Scone', 'Bread'}",1481354340,morning,weekend
9cd5470c-313a-4155-a7a4-941ff60329fa,{'Coffee'},1481356200,morning,weekend
47cf4b10-ff46-4f36-98e7-217823ddd426,{'Bread'},1481356380,morning,weekend
5ed12450-3dfe-45ef-9f21-31d04e507c24,{'Bread'},1481356500,morning,weekend
6c8b241d-1f3c-4611-80bc-b77a1cbaaad2,"{'Toast', 'Pastry', 'Coffee'}",1481357400,morning,weekend
17492131-bfea-449f-a3ac-774289544a53,"{'Focaccia', 'Bread'}",1481357640,morning,weekend
b3dbb780-07ae-40b1-94d6-154ee1fa1c04,{'Scone'},1481357760,morning,weekend
3f947b69-86be-4348-ab3e-ed2a2a4729c5,"{'Focaccia', 'Scandinavian'}",1481357940,morning,weekend
19ef7ccb-e7e1-4e49-8d39-7220370de0dc,"{'Tea', 'Coffee'}",1481359080,morning,weekend
fb379fe9-a038-4078-a6f1-112f047dc722,"{'Farm House', 'Coffee'}",1481359200,morning,weekend
89db4665-0767-41e1-8150-c97756c1d243,"{'Pastry', 'Focaccia'}",1481360040,morning,weekend
37d940e6-a6ca-4ae5-9955-577657b07c13,"{'Pastry', 'Medialuna', 'Coffee'}",1481360460,morning,weekend
a0ea8d2c-a79e-49aa-b0f4-2f879122e0a5,"{'Sandwich', 'Bread'}",1481360940,morning,weekend
c26752d6-f21b-45cf-bb56-bdd0fff912eb,"{'Medialuna', 'Coffee', 'Jam', 'Bread'}",1481361120,morning,weekend
0f129569-cab4-48ee-ad80-4f24994a4445,"{'Sandwich', 'Tea', 'Coffee'}",1481361240,morning,weekend
260895c3-c491-456c-ae8e-7e06ec655f99,"{'Farm House', 'Coffee'}",1481361420,morning,weekend
b0c1c9de-bb6c-4bbd-a834-00a3b2c18216,{'Bread'},1481361540,morning,weekend
8314bd23-089f-4d0a-8734-f65043115368,"{'Coffee', 'Bread'}",1481362260,morning,weekend
4f7d947b-0689-48e1-895e-72c729c73099,"{'Toast', 'Scandinavian', 'Coffee'}",1481362620,morning,weekend
ca9ed524-097a-42fb-ab13-811fb66934ba,"{'Medialuna', 'Farm House', 'Bread'}",1481362740,morning,weekend
4f4ad3d4-09cd-4165-93da-ff7d4bb63512,{'Bread'},1481362920,morning,weekend
d0d6c127-dc89-4890-94bf-69c92f85c4bf,{'Cake'},1481363160,morning,weekend
566f8ac9-9fdb-40c6-b7bc-02dc71642299,"{'Pastry', 'Brownie', 'Coffee'}",1481363280,morning,weekend
bbbbb99a-e459-4985-a4de-451c881637b4,{'Bread'},1481364300,morning,weekend
16d963a0-dee7-424c-ad92-6d2b3aabe9a0,"{'Tea', 'Scone', 'Coffee'}",1481364720,morning,weekend
27a8adc8-3bcf-4acf-b906-8cfbd0ebc7bd,"{'Tea', 'Bread', 'Coffee'}",1481364900,morning,weekend
08cc75a9-3da0-4cb7-8a3e-915be7066ff3,"{'Scone', 'Coffee'}",1481365440,morning,weekend
c7e34a08-6ed7-428a-b3d9-63de4b851841,"{'Scandinavian', 'Farm House'}",1481366220,morning,weekend
cd35d6f7-b856-4c1f-9af6-a233a6e9546a,"{'Vegan mincepie', 'Cake', 'Tea', 'Coffee'}",1481366460,morning,weekend
59d76853-1f56-4b1f-b646-0d7ba7bb8080,{'Bread'},1481366580,morning,weekend
2263d400-bd0e-4a26-9791-33883b874715,"{'Scandinavian', 'Coffee'}",1481367060,morning,weekend
ba638d55-8844-4757-8f70-7c49970336ed,{'Bread'},1481367480,morning,weekend
7f5e2045-ac7f-4d5d-9b86-1ed604d4b2c0,"{'Coffee', 'Bread', 'Tea', 'Medialuna', 'Pastry'}",1481367780,afternoon,weekend
2864ad3f-a40f-4818-bbd5-422dd6f498ab,"{'Juice', 'Jammie Dodgers', 'Coffee', 'Frittata', 'Art Tray', 'Truffles'}",1481368500,afternoon,weekend
c7e1f469-2092-4a7b-8c4a-57acfda55dd9,{'Bread'},1481368740,afternoon,weekend
3e919dc2-2cb3-49b7-9891-27af568523d9,"{'Sandwich', 'Coffee'}",1481368860,afternoon,weekend
380bf2f8-ea05-450f-8fe6-81422baa2db2,"{'Juice', 'Coffee'}",1481369100,afternoon,weekend
b0681a7e-fcea-4fd0-8acb-28957e125482,"{'Tea', 'Sandwich'}",1481371200,afternoon,weekend
b4014f6d-6f37-4f15-a927-4d41b269c1b2,"{'Jam', 'Scone'}",1481371320,afternoon,weekend
48d00879-8c44-4220-9be8-363e1960df60,"{'Sandwich', 'Coffee'}",1481371560,afternoon,weekend
a017ecab-e191-4f2a-9b51-174eeb7b832a,"{'Tea', 'Bread', 'Coffee'}",1481372160,afternoon,weekend
ee7e3edb-f216-428d-9248-bb37115eee1e,"{'Tea', 'Frittata', 'Bread'}",1481372460,afternoon,weekend
5ded65ee-095f-4c29-ad47-3c1b149d5eeb,{'Scandinavian'},1481372580,afternoon,weekend
3c878113-0354-48a9-8f7c-9b96d0fefe28,"{'Sandwich', 'Juice', 'Scone', 'Coffee', 'Frittata', 'Art Tray', 'Truffles'}",1481372940,afternoon,weekend
0566d3a0-b5ab-4115-b999-3a8a893a15f9,{'Tea'},1481373540,afternoon,weekend
6551e631-0739-4348-8257-330fdf9ece5b,"{'Frittata', 'Mineral water', 'Coffee'}",1481374440,afternoon,weekend
35e65016-5502-4be8-b5ac-8d680176a794,"{'Tea', 'Coffee'}",1481374680,afternoon,weekend
f76434ac-3e42-4724-aede-88b32d010c9b,"{'Brownie', 'Scone', 'Bread'}",1481374800,afternoon,weekend
61f5459e-ce8e-4fc7-9887-7125238f10e6,{'Coffee'},1481374980,afternoon,weekend
7fb41593-ba87-4192-8a5c-abda312f65c2,"{'Sandwich', 'Frittata', 'Coffee'}",1481376600,afternoon,weekend
832001d3-702b-485a-acc9-e397c036c862,{'Tea'},1481377020,afternoon,weekend
0c3e0c4e-c10f-48e2-9f27-1cc3c86fe21d,"{'Tea', 'Coffee'}",1481377440,afternoon,weekend
4c41981c-9eb2-4ea4-ba6d-bb25fb95e89f,"{'Vegan mincepie', 'Juice', 'Hot chocolate', 'Coffee'}",1481378700,afternoon,weekend
41eb5fda-91a7-42fc-ae5c-ee9d05a8b42b,"{'Tea', 'Cake'}",1481379000,afternoon,weekend
c5daaac3-c7e3-4fc6-9299-99af4e0a629b,{'Tea'},1481379480,afternoon,weekend
251941b6-d2db-40c1-be00-56a16707ef8f,"{'Farm House', 'Bread'}",1481380380,afternoon,weekend
9c4731ff-616d-4835-952d-2554479f1aa5,"{'Coffee', 'Mineral water', 'Scone', 'Bread', 'Tea'}",1481381160,afternoon,weekend
4d5badc4-09ab-4029-b021-37d7c9b02c7c,{'Bread'},1481381640,afternoon,weekend
090f34b9-a16f-455e-a316-b77433113da7,"{'Hot chocolate', 'Bread'}",1481382420,afternoon,weekend
0c11db3d-9ffa-42b0-99d7-0737842379fa,"{'Sandwich', 'Coke', 'Mineral water'}",1481382600,afternoon,weekend
ee40733c-bd04-4237-b668-e5bd5eaa4c89,"{'Tea', 'Cake', 'Hot chocolate'}",1481382720,afternoon,weekend
46eaabd9-ef50-4e1c-a4a0-19e7000eeb30,"{'Cake', 'Frittata', 'Scandinavian'}",1481383440,afternoon,weekend
a428e61b-0cb5-4552-b937-100865c6965c,{'Cake'},1481383800,afternoon,weekend
87a3e58b-d785-4309-ac07-bfccc48712f1,"{'Bread', 'Coffee'}",1481384400,afternoon,weekend
ef378805-ab4f-4985-9f38-da342ddd1d81,"{'Coffee', 'Scone', 'Bread', 'Tea'}",1481384760,afternoon,weekend
9d766e8c-a32a-4e1f-accb-74137b768ea4,{'Jam'},1481386320,evening,weekend
3f336f41-79a1-4bde-843f-5ed1e66154d0,{'Bread'},1481443680,morning,weekend
c16e8214-75e3-4f5f-a7a9-7d6537ed6459,"{'Medialuna', 'Coffee'}",1481443860,morning,weekend
d11e4b97-8825-4526-b87a-606f7074c994,"{'Farm House', 'Bread'}",1481444040,morning,weekend
e4fee910-8f1d-4dc5-aba9-ffdabd2f027e,{'Bread'},1481444160,morning,weekend
d6f1c10a-fe16-4347-9337-ccf11921c4dd,"{'Pastry', 'Coffee'}",1481444640,morning,weekend
2c819afc-d003-47b3-b533-94b46533f942,"{'Coffee', 'Bread'}",1481444940,morning,weekend
47c60bdf-1086-47ef-85d5-2e94b772a1b5,"{'Medialuna', 'Coffee'}",1481445120,morning,weekend
a7b28c7e-e0b8-4af4-8fe5-2a4098fdc9aa,"{'Scone', 'Bread'}",1481445300,morning,weekend
5a1aaff3-db53-4de9-8d7d-221e6babd22f,"{'Coke', 'Coffee'}",1481445480,morning,weekend
1675228a-9969-4dff-8195-32cf13b53c89,{'Coffee'},1481446860,morning,weekend
36526a34-30da-48e3-b7da-715edbb301fc,{'Truffles'},1481447040,morning,weekend
553ad76b-fbe7-4335-880c-8221acd68881,{'Bread'},1481447280,morning,weekend
a78274f0-5a35-43a7-a568-f43940c9ce35,{'Mineral water'},1481447760,morning,weekend
aa4c50f1-2e23-4843-bfaf-3f4721fdf669,"{'Coffee', 'Alfajores', 'Fudge', 'Bread', 'Medialuna', 'Jam', 'Hot chocolate', 'Toast'}",1481450160,morning,weekend
aea6c47e-881f-48e9-b780-36d5d2b5e549,"{'Coffee', 'Bread', 'Bakewell', 'Medialuna', 'Toast'}",1481450400,morning,weekend
bd4043cf-2a7b-4a7b-93c9-5fd846a5f8d7,{'Coffee'},1481451060,morning,weekend
c80fc668-db5d-41b7-8918-22b1f5ea1b42,{'Bread'},1481451180,morning,weekend
4ccea371-1ef9-4ac2-b1f3-05723caaca15,"{'Bakewell', 'Medialuna', 'Coffee'}",1481452140,morning,weekend
36717684-d8df-487f-be39-7deff4854c03,"{'Bread', 'Coffee'}",1481452560,morning,weekend
592b08ce-aae4-44e3-9ac3-9504fdcb6925,"{'Farm House', 'Bread'}",1481452980,morning,weekend
04935b0c-a3f2-45b7-a2ba-38297c8b68e2,"{'Medialuna', 'Scone', 'Coffee'}",1481453220,morning,weekend
cb964962-b148-4dc9-8b4f-6631459f116b,{'Bread'},1481453820,morning,weekend
fc0ced73-e5c0-4bfa-b69e-4b0a73ac018a,"{'Medialuna', 'Farm House', 'Bread', 'Coffee'}",1481454000,afternoon,weekend
a11aa2c9-e9d2-4ae8-b84f-17e93ffd88ed,"{'Coffee', 'Smoothies'}",1481454420,afternoon,weekend
c5b53b59-3a9c-42e0-a6a2-ee562390d990,"{'Medialuna', 'Coffee'}",1481456700,afternoon,weekend
cb505d5f-b2f5-4686-bf3d-d6294ebef35e,{'Mineral water'},1481456820,afternoon,weekend
7fbadedb-62f6-4687-a3d5-5fd4715f96b8,"{'Hot chocolate', 'Mineral water', 'Bread'}",1481457540,afternoon,weekend
1f6bc6df-5d15-4cfe-a538-fbf2fafe7dc1,"{'Sandwich', 'Tea'}",1481457720,afternoon,weekend
5011f1ef-2553-45b2-a8b4-5f303a851a91,"{'Cookies', 'Coffee'}",1481457900,afternoon,weekend
863b9127-e73c-48d7-896c-5ac3ea798e53,{'Alfajores'},1481458080,afternoon,weekend
bd01ef8b-f127-4664-ad97-7125060748e0,"{'Vegan mincepie', 'Coffee', 'Bread'}",1481459640,afternoon,weekend
2464a0d4-7558-459c-ae20-8a30574ea4bf,"{'Toast', 'Medialuna', 'Frittata', 'Coffee'}",1481460180,afternoon,weekend
98c5979d-6367-4279-82c4-244ac33051b3,"{'Muffin', 'Hot chocolate', 'Coffee'}",1481460660,afternoon,weekend
459c2d5d-0a31-48e6-8334-e937c2df6d7c,"{'Scandinavian', 'Coffee'}",1481460840,afternoon,weekend
e586275a-62b8-4bb6-960c-3478a5d1a83b,"{'Bakewell', 'Tea'}",1481462460,afternoon,weekend
e009aed4-11d7-419e-ab6b-007a111004b8,{'Coffee'},1481462940,afternoon,weekend
